id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,label
6045,358,xài đỉnh dầu mụn thích_hợp không_bị nhờn rít đỏ nặn mụn_xài thích không_kích_ứng mụn,27/09/2021,21:35,5,318900005,good
6046,2311,dễ_dàng thoải_mái thư_giãn,5/5/2023,10:01,4,422205163,good
6047,2237,cực_kỳ bực_mình,13/01/2024,21:25,1,422214342,bad
6048,3232,mặt_nạ ẩm_chất vừa_phải đắp nhạy_cảm không_bị_kích_ứng,1/7/2023,21:29,5,365000017,good
6049,521,kcn ưng_ý dầu,25/07/2022,23:17,5,422216416,good
6050,2473,dầu bình_không_trắng nâng tone nâng ảo không_với sài skin nâng tiền ổn bôi nâng tone tệp chóng nâng tone nhẹ kiềm dầu tạm,4/5/2024,16:32,3,422211997,neutral
6051,2132,siêu_dưỡng khô nhạy_cảm hơi bí_lâu thấm,8/10/2022,6:20,4,422203617,good
6052,1457,không_quá dưỡng_ẩm mùi hà_nhẹ mặt mát,5/7/2022,0:10,4,345800003,good
6053,2412,sài lắm tủ_lạnh sài mát lạnh khít chân lông_dưỡng ẩm_cực tốt,29/03/2022,8:08,5,308500018,good
6054,1377,xài thích đắp mềm mùi nhẹ,23/01/2024,18:33,5,422205811,good
6055,2121,dễ_dàng thoáng,29/04/2023,19:23,5,308500004,good
6057,132,màu dầu ổn mụn,8/8/2023,7:10,4,205100137,good
6058,644,chất_lượng,22/02/2024,19:52,5,200400004,good
6059,223,xài ổn dịu_nhẹ khả_năng sạch tốt giá_cả,15/10/2021,10:50,5,204900004,good
6060,4249,chú_ý,24/10/2022,13:04,2,422202253,bad
6062,2901,mỏng nhẹ thấm giá khuyết_điểm không_chống mồ_hôi trôi tuột đi,29/08/2023,15:38,4,422207283,good
6063,2337,dễ_dàng thoải_mái thư_giãn,2/5/2023,11:46,5,308500037,good
6064,1157,trộm_vía đắp mặt không_kích_ứng mặt_nạ mềm_đắp ôm khít mặt test đầu tác_dụng không_nma thiên_dầu không_kích_ứng,5/8/2024,9:57,5,422217971,good
6065,4036,bổ rẻ,17/03/2021,8:34,5,365000014,good
6066,425,xài nhẹ_mặt không_bị mụn không_nâng tone bùn thích nâng tone,25/09/2024,16:01,4,204900013,good
6067,76,hàng đẹp,6/8/2021,23:03,5,422205181,good
6068,3292,tốt tồn_tại,23/06/2022,14:27,5,207500002,good
6069,2268,xài,6/10/2019,16:28,5,256700011,good
6070,2357,dễ_dàng thoải_mái thư_giãn,30/04/2023,17:56,5,422205162,good
6071,147,,10/4/2023,15:58,5,422208973,good
6072,778,thơm cực bùn ghê,17/09/2021,16:29,5,100230059,good
6073,123,phẩm,17/11/2023,11:50,5,205100136,good
6074,1900,lắm phục_hồi tốt,9/10/2022,13:17,5,100210023,good
6075,2453,,30/03/2020,0:37,5,308500009,good
6076,3680,kiên_trì hiệu_quả,8/4/2023,14:28,5,223600048,good
6077,122,,17/11/2023,15:58,5,422211447,good
6078,786,thấm bụp khó_chịu dầu mụn ẩn_sài khỏe,24/06/2021,7:09,5,343700002,good
6079,660,tẩy sạch không_khô bé xài thích lắm mãi yêu,31/08/2023,10:47,5,100230064,good
6080,1180,mya dầu bí mụn xài olay quạt xíu đi thấm ẩm_nhẹ mặt xài tốt màu thâm_mụn đỡ mịn_màn hũ xài cổ mặt giá ổn_áp,6/4/2023,10:51,5,422211549,good
6081,2124,miễn_phí hàng giá quá_chừng,8/5/2024,10:27,5,422203609,good
6082,2341,dễ_dàng thoải_mái thư_giãn,2/5/2023,10:27,5,308500015,good
6083,1204,sản phảm hàng dịp ủng_hộ shop tiếp,31/07/2021,12:19,5,253900004,good
6084,3501,giá tiền tẩy nhẹ_tẩy rửa mặt cảm_giác hơi trơn không_bị khô,7/3/2022,15:05,5,100190183,good
6085,653,chất_lượng,12/12/2023,12:01,5,308500037,good
6086,931,tốt,11/4/2023,14:11,5,422204795,good
6087,688,mùi hương dễ_chịu mát giá_thành ổn,29/04/2023,16:28,5,204100054,good
6088,1530,nhiêu lâu_chả_muốn đổi sửa_rửa mặt,11/1/2024,15:10,5,211300007,good
6089,1501,trộm vía_hợp olay,5/10/2024,22:29,5,422206035,good
6090,3777,mùi thuốc_bắc dễ_chịu,18/08/2024,19:34,5,422207731,good
6091,317,tẩy tốt không_gây rát,27/10/2020,9:35,4,422211447,good
6092,1911,rẻ hũ chà_bá_khéo htd nhạy_cảm_cực đắp mát_mịn hơi dính hôm dậy mặt dầu phản_ứng,11/6/2022,9:43,4,100140042,good
6093,3497,xài đổ dầu nổi mụn đỏ không_xài chả_hiểu kiểu,28/10/2022,21:43,2,225300001,bad
6094,962,tạm lỗi không_ấn tượng,4/5/2023,9:29,2,200400004,bad
6095,217,bọt cảm_giác mặt đổ dầu,8/5/2022,19:54,2,253900007,bad
6096,2888,dòng serum nhẹ thấm cực_kì tông cực_kì ổn dòng mỹ_phẩm mãi không_trắng dòng đổi hẳn đầu_tư dòng serum_dưỡng trắng quất,14/01/2021,11:47,5,358300002,good
6097,688,thích hasaki tẩy,30/04/2023,18:36,5,200400003,good
6098,24,quên không_chụp_hình lười_không_chụp chê_lọ không_kích_ứng không_bết_rít mặc_dù chất hơi_sệt toner phát khô dịu lọ,31/08/2023,16:28,5,318900011,good
6099,1729,mùi dễ_chịu,20/11/2023,12:02,5,207300009,good
6100,1100,tẩy xài thích sạch không_gây nhạy_cảm xài kết,15/03/2024,21:40,5,422204884,good
6101,117,,3/9/2018,5:06,5,422206042,good
6102,942,tốt,10/4/2023,20:28,5,422204795,good
6104,215,chậm_trễ,25/10/2021,13:45,2,308500009,bad
6105,1499,,21/09/2018,9:58,5,100190059,good
6106,1466,tuýt gọi_là đỉnh nhạy_cảm,2/3/2022,8:26,5,204900056,good
6107,1258,đóng_gói đẹp chất_lượng tuyệt_vời mê_naruko,7/6/2021,8:30,5,308500001,good
6108,1108,xài đẩy mụn khô_cồi xài tuần,17/01/2023,14:22,5,293500050,good
6109,2003,nhạy_cảm thử không_nâng tone chống nắng ổn_áp đi học đi không_bị sạm đen giá hsv đối_tượng,24/11/2022,20:36,5,422203145,good
6110,285,giá hợp_lí mềm_êm,21/11/2021,13:02,5,412800003,good
6111,3577,đi đường trưa nắng cài_hạ nhiệt_giảm kích_ứng mẩn đỏ mặt_nạ hợp,25/01/2021,16:31,5,422218905,good
6112,1123,không_cồn_không_mùi dị_ứng cồn hương_liệu tập skincare cân_nhắc lành_tính giá_viên nhạy_cảm,25/10/2021,20:54,5,211300002,good
6113,2581,ưng_ý,19/01/2022,10:08,5,207500001,good
6114,256,hsv giá_thành rẻ chất_lượng tốt,9/8/2021,11:02,5,422211447,good
6115,1134,tuỵt rửa rát_rửa kích_ứng ngứa không_hợp,3/12/2021,11:15,2,100190059,bad
6116,1737,tốt,20/11/2023,9:38,5,100220009,good
6117,3306,hợp dầu giúp thâm_mụn tuần mềm mịn ẩm tốt,5/11/2019,10:01,5,214000001,good
6118,3126,shop lọ_rủa mặt senka gửi lọ shop kiểm_lại giúp,29/03/2021,21:11,5,223600026,good
6119,3582,mặt_nạ dưỡng chất thiết_kế ôm sát mặt không_quá mỏng mùi nhẹ_nhàng không_hề đắp cảm_giác mặt mịn_màng độ_ẩm cảm_giác thoải_mái,10/5/2022,15:39,5,422206824,good
6120,2499,sửa rửa mặt mát,3/5/2023,16:29,5,204100019,good
6121,51,cũ thích châm_chít thích cũ,8/7/2023,13:56,4,422207423,good
6122,149,dịu nhẹ sạch,20/03/2023,21:24,4,422204259,good
6123,759,hồi sầng bít hiệu_quả thế_này review ẻm thử,18/02/2022,9:27,5,422216594,good
6124,1124,không_thích mỹ_phẩm hàn lắm nam tư_vấn serum_dưỡng ẩm chỗ_tín hãng,15/08/2023,15:23,5,422200152,good
6125,2319,dễ_dàng thoải_mái thư_giãn,4/5/2023,17:45,5,308500004,good
6126,1883,hàng,6/11/2017,20:56,5,224100009,good
6127,2184,siêu_dầu màu_nhiên hơi nâng tím kiềm dầu hiệu_chỉnh màu không_nâng_tông,9/6/2024,15:28,5,249500028,good
6128,731,kiểu tiền nấy_xài tẩy hàng hơi,4/3/2023,19:08,5,100230057,good
6129,161,tẩy sạch không_thấy mắt bọt tẩy không_rát tiết_kiệm tẩy tổng_quan,20/01/2023,10:26,5,205100137,good
6130,2433,xài mặt mát_mẻ lắm dịu nhẹ tốt,11/3/2021,10:49,4,422205163,good
6131,2742,khô sửa rửa mặt_khác rửa chạm_mặt khô bioderma thành giá_thành hơi chất_lượng yêu độ_ẩm thích,13/06/2022,15:37,5,422212870,good
6132,975,nhẹ môi mùi bthg khả_năng dưỡng_ẩm tbc môi dậy môi ẩm căng bóng máy_lạnh xài đỡ khô môi lắm chất dày nma không_hề môi,11/4/2023,22:57,4,422210280,good
6133,2287,xưa chỗ xài xịt mát êm_diệu lắm không_mùi hasaki xịt tràn trền rửa mặt xịt giọt mùi hơi hăng_cảm_giác không_mát cũ hàng hãng không_nữa kiểu xịt lớp xài trời nóng_nực mát xài thử thời,31/10/2022,20:45,3,100150058,neutral
6134,2955,không_đặc_biệt không_làm thất_vọng,26/12/2021,16:04,3,422208974,neutral
6135,1197,hàng hơi hãng á_chất lỏng nhẹ thấm_kiềm dầu_ổn lắm rẩt dầu chống nắng,19/02/2022,21:24,5,249500013,good
6136,2338,,2/5/2023,11:26,5,204100054,good
6137,197,tốt,28/06/2022,15:01,5,422204259,good
6138,2388,dễ_dàng thoải_mái thư_giãn,28/04/2023,15:54,5,422205163,good
6139,2345,dễ_dàng thoải_mái thư_giãn,1/5/2023,17:15,5,308500009,good
6140,3582,đắp mặt_nạ độ_ẩm mặt_nạ dịu mụn sưng nhân_mụn dưỡng chất,14/05/2022,22:38,5,422212871,good
6141,1713,mùi dễ_chịu,22/11/2023,12:03,5,100220037,good
6142,2536,top yêu_thích srm lành dịu nhẹ sạch độ mềm mịn vốn,14/11/2020,22:53,5,204100019,good
6143,2154,mềm mịn không_bị xơ_bông thích,10/5/2023,10:04,5,422203302,good
6144,410,tốt mụn,11/4/2023,15:08,5,422208974,good
6145,34,tẩy tốt không_gây khô,25/04/2023,6:09,5,205100137,good
6146,1786,giá tốt_trừ hàng chậm,19/12/2020,15:51,4,308500013,good
6147,696,thích hasaki tẩy,29/04/2023,18:45,5,100230057,good
6148,721,phẩm tốt,16/04/2023,12:46,5,200400003,good
6149,234,tẩy chết mặt ổn thơm,18/11/2023,10:42,5,422207812,good
6150,2088,ổn,2/5/2023,10:36,3,422205162,neutral
6151,632,kiềm dầu tốt finish đẹp đổ mồ_hôi không_bị_lổ không_gây_kích_ứng không_lên,13/11/2020,7:06,5,253900006,good
6152,800,chê cực êm,4/12/2020,12:23,5,100230056,good
6153,2989,xài lắm chất trắng đặc_không_mùi xài mướt mườn mượt,28/02/2022,9:44,5,422200342,good
6154,1481,tốt sạch dịu nhẹ tuýp hàng tuýp,10/6/2021,11:28,4,422210784,good
6155,665,thích hasaki tẩy,5/5/2023,18:32,5,200400004,good
6156,1864,test cửa_hàng thích màu tím nâng tone ổn màu xíu mùi hương nhẹ nào_mẫn_cảm,27/11/2022,18:05,5,249500027,good
6157,2747,chấm mụn tốt mờ_thâm còi,20/11/2023,21:39,5,248700054,good
6158,3000,srm dịu cực nhma sạch tốt_rửa cảm_giác mềm ẩm,5/5/2024,13:40,5,253900007,good
6159,202,đóng_gói hàng chậm báo,12/6/2022,12:05,3,422204259,neutral
6160,1155,mùi hắc mùi khoáng bù xài ẩm_mượt cũ xài thời đầu hơi châm_chít nhẹ chỗ mụn viêm,31/08/2022,23:31,4,422207866,good
6161,4168,siêu tốt thiên_khô ẩm mịn căng lớp không_nên trần phản_tác_dụng ẩm khô khô dưỡng ẩm khóa ẩm nhé_không_thôi ẩm bốc_hơi,27/04/2018,15:35,5,100210015,good
6162,1216,giá học không_mùi_ngửi kĩ mùi dịu nhẹ_nắp dịu nhẹ ẩm_rửa mặt ổn,12/1/2021,20:11,5,211300002,good
6163,3657,mùi dễ_chịu,20/11/2023,9:00,5,422206042,good
6164,299,mụn bình_thường thích_hợp xài tốt_đáng tẩy sạch không_bị,6/3/2021,12:51,5,422208807,good
6165,3271,thích sài rửa hơi khô toner mặt hồi mụn tầm tuýp mụn đi,21/12/2021,19:04,5,223600048,good
6166,3931,nám sắc_tố xài dòng ưng hơi cực màu đánh phấn_điểm khuyết_điểm nám dòng chuyên khuyết_điểm không_làm chuyên khuyết_điểm tiếng tuột màu nám rỏ giúp màu chống nắng,11/6/2023,11:30,5,201600198,good
6167,3264,hơi ổn rcm rẻ tích sài hơi,19/06/2024,12:56,5,422204775,good
6168,1036,đỉnh vô mát,27/04/2023,20:01,5,422200236,good
6169,1982,kcn dạng chất hợp khô lớp finish mỏng nhẹ hơi nhũ nhẹ thích lắm,2/12/2022,15:07,5,422207413,good
6170,2364,dễ_dàng thoải_mái thư_giãn,30/04/2023,13:57,5,422205162,good
6171,1621,sài bình_thường,5/6/2021,17:15,4,222600014,good
6172,654,sản phẩn chât_lượng sử,5/12/2023,13:37,5,308500015,good
6173,1223,hàng hãng không_bị khô,7/6/2020,11:15,5,223600026,good
6174,1152,đảm sử thử cảm_giác dưỡng ẩm tốt hàng cũ mùi hương dễ_chịu xịn mịn_hợp nhạy_cảm_ưng bụng gái xài hôm dị_ứng nhẹ tắm giá_cả ủng_hộ,18/12/2022,11:55,5,422208910,good
6175,816,nước_tẩy ưng_ý dịu nhẹ thơm_thoảng mát không_kích_ứng không_ửng đỏ_tẩy sạch,23/02/2020,13:35,5,100230064,good
6176,597,lọ chất tán nâng tone đẹp,7/3/2023,19:33,5,253900006,good
6178,2282,mặc_dù chống nắng đứng bàn hôm nắp trào,5/4/2024,7:07,5,422215665,good
6179,4238,ẩm tối_đa mà_còn giúp cồi mụn chín,19/01/2021,16:01,5,345800007,good
6180,3659,hạt scrub vừa_phải hạn_chế chà_xát má mùi thơm khả_năng tẩy mụn đầu đen tạm,8/6/2023,15:45,5,100220009,good
6181,1280,shop hàng chiều,19/10/2021,15:21,5,204900005,good
6182,4364,nhẹ_mặt không_gây bí_nhờn rít kiềm dầu tốt finish đẹp,25/11/2021,8:30,5,213300016,good
6183,3724,bọt ẩm_tẩy rát dịu nhẹ_tẩy không_gây khô_tẩy sạch_tẩy makeup_lì tiết_kiệm,20/09/2021,9:15,5,377400001,good
6184,1150,hài_lòng,7/1/2023,22:55,4,200900037,good
6185,180,tẩy tốt_tẩy khô khô lớp màng bóng garnier,17/09/2022,22:00,4,205100137,good
6186,1398,thích,16/07/2021,11:31,5,422209663,good
6187,1034,đỉnh vô mát,27/04/2023,20:02,5,422200236,good
6188,287,tốt dầu đổ dầu,22/05/2021,11:03,5,205100136,good
6189,1276,hàng bọc túi_khí đập ảnh_hưởng chất_lượng,13/05/2022,10:10,4,204900009,good
6190,112,shop hàng không_thấy tặng nt tím,9/8/2024,9:58,2,422208807,bad
6191,242,serum cực_kì ổn căng bóng trẻ hẳn,5/12/2023,11:46,5,422205151,good
6192,595,ổn áp_không_bị mụn_ẩn nhờn không_tẩy,9/12/2022,15:16,4,422204906,good
6193,1027,dễ_dàng thoải_mái thư_giãn,1/5/2023,14:48,5,308500037,good
6194,2925,hàng tốt,20/08/2024,8:46,5,422207792,good
6195,1239,tạm ổn không_sơ dính mặt hơi tốn thấm_tẩy đỡ nhạy_cảm cân_nhắc hơi,7/8/2023,19:48,4,422212331,good
6196,2252,giá_cả vừa_phải chất_lượng tốt,21/01/2022,11:28,5,245500001,good
6197,2346,thất_vọng vô_cùng không_như,13/04/2023,15:39,1,422211446,bad
6198,2384,hương,29/04/2023,11:56,5,422206537,good
6199,2545,ngủ dạy nhờn mũi â xài đợt hẵng lợi_ích thiệt_tâm_sẻ ả,13/11/2020,21:18,5,422207283,good
6200,1572,srm lành_tính sạch,25/10/2021,15:32,5,211300007,good
6201,3968,dính không_đổi,25/10/2024,17:38,5,331300017,good
6202,1327,bự bự cầm ghê_yêu,8/8/2021,10:43,5,253900004,good
6203,3897,sữa rửa mặt bọt rửa thích đầu hơi khô dầu xài cảm_giác sạch rửa,24/09/2022,6:23,5,422211490,good
6204,852,mỏng nhẹ mắt,23/10/2022,14:38,3,422206421,neutral
6205,676,thích hasaky tẩy,3/5/2023,18:38,5,200400003,good
6206,1805,tốt,17/05/2017,6:13,5,100240016,good
6207,4324,tốt mặt_nạ ôm hiệu_quả cấp_nước ổn,27/06/2022,20:04,5,251900024,good
6208,165,rửa mặt chân_ái cuộc_đời srm trị mụn tốt nhạy_cảm không_dị_ứng hương_liệu rửa sạch không_bị khô tuần cải_thiện kết_hợp klenzit mụn_ẩn hiệu_quả mùi thơm kiểu rửa chén_táo thử,12/7/2022,14:54,5,422217029,good
6209,2259,hàng đóng_gói tốt,7/5/2021,17:55,5,245500002,good
6210,169,tẩy_tẩy sạch_lắc bọt khí,18/11/2022,21:47,5,422208807,good
6211,323,tẩy hasaki_mã vạch công toàn chữ_quốc hàng chuẩn thương_hiệu loreal không,17/09/2020,11:54,3,422206648,neutral
6212,701,dễ_dàng thoải_mái thư_giãn,29/04/2023,17:28,5,308500037,good
6213,2118,kiềm dầu tốt thấm lỏng_xài hào,16/04/2024,14:06,4,248700035,good
6214,618,biện_pháp cải_thiện mụn đầu đen má mũi đắp mặt_nạ trị_mụn không_cải_thiện bha tuần cải_thiện hẳn mụn đầu đen lỗ chân lông xài chống nắng,9/11/2021,11:19,5,100220035,good
6215,1052,tẩy hằng nhắn,12/8/2024,6:36,5,422204906,good
6216,1362,ninght đi bôi không_thâm,7/9/2017,5:53,5,100280011,good
6217,1056,kêu mắt tẩy lỡ đụng đẫm mắt tẩy sạch trộm_vía mụn makeup hằng xài xài loreal loreal đắt,23/07/2024,10:40,5,422211183,good
6218,786,dầu mụn_ẩn không_điểm sài review sài thử tối sạch tầm nhờn rít tốt_khỏe skincare,30/06/2021,16:38,5,100230056,good
6219,477,xài tuýp sạch thích lắm,12/12/2022,9:29,5,422210980,good
6220,2959,mặt mụn sưng đỏ khó_chịu mặt_nạ đất_sét review thử mặt_nạ đắp châm_chít tầm hết_mình rửa mặt đi ngủ mặt_ráo không_bị dầu dậy bớt dầu hẳn mụn xẹp sưng đầu trải_nghiệm kết_quả khoái,16/05/2022,10:11,5,422201700,good
6221,244,hàng giá ổn tặng bé shop quảng_cáo thành_phố,6/10/2021,11:29,4,205100137,good
6222,3583,đầu mask tốt_dưỡng chất thấm ngửi mùi nhựa giúp mịn,27/06/2021,0:09,5,422212871,good
6223,853,hàng đóng_gói hàng kĩ_hàng nhiệt_tình yêu yêu yêu,19/10/2021,11:26,5,422211878,good
6224,118,hiệu_quả lắm,4/12/2023,9:02,5,422208807,good
6225,2343,mùi hương dễ_chịu mát giá_thành ổn,2/5/2023,9:28,5,204100054,good
6226,618,dầu_xài centela surmedic ổn_nhiên mắt không,12/2/2022,10:52,4,422203146,good
6227,2672,đợt mỏng mỏng,17/12/2021,10:18,2,422203809,bad
6228,2267,xài thích không_làm khô căng,22/08/2020,13:24,5,245500010,good
6229,64,toner chê lọ thứ_dưỡng ẩm tốt hasaki hãng giá rẻ,7/2/2022,13:10,5,318900011,good
6230,2731,giá không_hợp xài hasaki freship,13/03/2023,18:15,5,422211276,good
6231,1566,chất đi hợp_lý không_nâng tông gọn,2/6/2022,16:26,4,201600198,good
6232,182,dễ_chịu,26/10/2018,19:18,5,422211447,good
6233,313,bọc hàng cẩn_thận,20/11/2020,8:55,5,422211446,good
6234,1678,xài tốt bọt dịu nhẹ không_gây_kích ứng_dịch thời hàng hơi dự_kiến,16/08/2021,12:26,5,422202569,good
6235,403,tốt,15/04/2023,20:27,5,422208974,good
6236,3673,cực thích tuần tẩy chết tuần mụn đầu đen,6/5/2019,11:14,5,100220009,good
6237,1075,chủ_yếu mát ẩm hồi xưa rẻ món bổ_rẻ dòng xịt_khoáng tác_dụng tế_không_nhiều xịt_khoáng đc không_làm,18/11/2022,0:33,4,100150058,good
6238,189,dịu nhẹ,8/9/2022,17:37,5,422212892,good
6239,3714,lọ serum không_bằng mặt_nạ lâu_dài ảnh_hưởng trắng sợ khít lỗ chân_lông nhờn hẳn í,2/5/2021,22:39,5,422200002,good
6240,332,thích dầu cực_kỳ nhạy_cảm tẩy rửa sữa rửa mặt mụn liền tẩy oreal hôm trưa mệt_quá kịp tẩy chống nắng nằm ngủ dậy căng ẩm_không_lên mụn chứng_tỏ độ lành_tính thích giá thế_này,11/7/2020,19:30,5,422211447,good
6241,2668,đợt dởm sài tẩy chùi nhẹ tơi thành,8/2/2022,11:53,2,422203807,bad
6242,2437,mask thích đắp sờ vô căng mướt cực mịn,10/11/2020,20:51,5,422205160,good
6243,1300,hàng kĩ phiếu rõ_ràng hài_lòng ủng_hộ hasaki,17/07/2023,15:39,5,253900004,good
6244,2316,dễ_dàng mùi hương dễ_chịu thư_giãn,4/5/2023,20:11,5,308500018,good
6245,2588,giá tiền thích,21/05/2021,9:12,5,365000012,good
